,index,word,contain_1,contain_2,contain_3,contain_4,contain_5,length,num_space,start,end
4621,7609, IRS,0,0,0,0,0,4,1,0,0
4622,7610,From IRS,0,0,0,0,0,8,1,1,0
4623,7610, IRS,0,0,0,0,0,4,1,0,0
4624,7611,From IRS,0,0,0,0,0,8,1,1,0
4625,7611, IRS,0,0,0,0,0,4,1,0,0
4626,7612,From IRS,0,0,0,0,0,8,1,1,0
4627,7612, IRS,0,0,0,0,0,4,1,0,0
4628,7613,From IRS,0,0,0,0,0,8,1,1,0
4629,7613, IRS,0,0,0,0,0,4,1,0,0
4630,7614,From IRS,0,0,0,0,0,8,1,1,0
4631,7614, IRS,0,0,0,0,0,4,1,0,0
4632,7615,From IRS,0,0,0,0,0,8,1,1,0
4633,7615, IRS,0,0,0,0,0,4,1,0,0
4634,7616,From IRS,0,0,0,0,0,8,1,1,0
4635,7616, IRS,0,0,0,0,0,4,1,0,0
4636,7617,From IRS,0,0,0,0,0,8,1,1,0
4637,7617, IRS,0,0,0,0,0,4,1,0,0
4638,7618,From IRS,0,0,0,0,0,8,1,1,0
4639,7618, IRS,0,0,0,0,0,4,1,0,0
4640,7621,From Labor Department,0,0,0,0,0,21,2,1,0
4641,7621, Department,0,0,0,0,0,11,1,0,0
4642,7622,From Labor Department,0,0,0,0,0,21,2,1,0
4643,7622, Department,0,0,0,0,0,11,1,0,0
4644,7623,From Labor Department,0,0,0,0,0,21,2,1,0
4645,7623, Department,0,0,0,0,0,11,1,0,0
4646,7624,From Labor Department,0,0,0,0,0,21,2,1,0
4647,7624, Department,0,0,0,0,0,11,1,0,0
4648,7625,From Labor Department,0,0,0,0,0,21,2,1,0
4649,7625, Department,0,0,0,0,0,11,1,0,0
4650,7626,From Labor Department,0,0,0,0,0,21,2,1,0
4651,7626, Department,0,0,0,0,0,11,1,0,0
4652,7627,From Labor Department,0,0,0,0,0,21,2,1,0
4653,7627, Department,0,0,0,0,0,11,1,0,0
4654,7628,From Labor Department,0,0,0,0,0,21,2,1,0
4655,7628, Department,0,0,0,0,0,11,1,0,0
4656,7629,From Labor Department,0,0,0,0,0,21,2,1,0
4657,7629, Department,0,0,0,0,0,11,1,0,0
4658,7630,From Labor Department,0,0,0,0,0,21,2,1,0
4659,7630, Department,0,0,0,0,0,11,1,0,0
4660,7631,From Labor Department,0,0,0,0,0,21,2,1,0
4661,7631, Department,0,0,0,0,0,11,1,0,0
4662,7632,From Labor Department,0,0,0,0,0,21,2,1,0
4663,7632, Department,0,0,0,0,0,11,1,0,0
4664,7633,From Labor Department,0,0,0,0,0,21,2,1,0
4665,7633, Department,0,0,0,0,0,11,1,0,0
4666,7634,From Labor Department,0,0,0,0,0,21,2,1,0
4667,7634, Department,0,0,0,0,0,11,1,0,0
4668,7635,From Labor Department,0,0,0,0,0,21,2,1,0
4669,7635, Department,0,0,0,0,0,11,1,0,0
4670,7636,From Labor Department,0,0,0,0,0,21,2,1,0
4671,7636, Department,0,0,0,0,0,11,1,0,0
4672,7637,From Labor Department,0,0,0,0,0,21,2,1,0
4673,7637, Department,0,0,0,0,0,11,1,0,0
4674,7638,From Labor Department,0,0,0,0,0,21,2,1,0
4675,7638, Department,0,0,0,0,0,11,1,0,0
4676,7639,From Labor Department,0,0,0,0,0,21,2,1,0
4677,7639, Department,0,0,0,0,0,11,1,0,0
4678,7640,From Labor Department,0,0,0,0,0,21,2,1,0
4679,7640, Department,0,0,0,0,0,11,1,0,0
4680,7641,From Labor Department,0,0,0,0,0,21,2,1,0
4681,7641, Department,0,0,0,0,0,11,1,0,0
4682,7642,From Labor Department,0,0,0,0,0,21,2,1,0
4683,7642, Department,0,0,0,0,0,11,1,0,0
4684,7645,From SNAP,0,0,0,0,0,9,1,1,0
4685,7645, SNAP,0,0,0,0,0,5,1,0,0
4686,7646,From SNAP,0,0,0,0,0,9,1,1,0
4687,7646, SNAP,0,0,0,0,0,5,1,0,0
4688,7647,From SNAP,0,0,0,0,0,9,1,1,0
4689,7647, SNAP,0,0,0,0,0,5,1,0,0
4690,7648,From SNAP,0,0,0,0,0,9,1,1,0
4691,7648, SNAP,0,0,0,0,0,5,1,0,0
4692,7649,From SNAP,0,0,0,0,0,9,1,1,0
4693,7649, SNAP,0,0,0,0,0,5,1,0,0
4694,7650,From SNAP,0,0,0,0,0,9,1,1,0
4695,7650, SNAP,0,0,0,0,0,5,1,0,0
4696,7651,From SNAP,0,0,0,0,0,9,1,1,0
4697,7651, SNAP,0,0,0,0,0,5,1,0,0
4698,7652,From SNAP,0,0,0,0,0,9,1,1,0
4699,7652, SNAP,0,0,0,0,0,5,1,0,0
4700,7653,From SNAP,0,0,0,0,0,9,1,1,0
4701,7653, SNAP,0,0,0,0,0,5,1,0,0
4702,7654,From SNAP,0,0,0,0,0,9,1,1,0
4703,7654, SNAP,0,0,0,0,0,5,1,0,0
4704,7655,From SNAP,0,0,0,0,0,9,1,1,0
4705,7655, SNAP,0,0,0,0,0,5,1,0,0
4706,7656,From SNAP,0,0,0,0,0,9,1,1,0
4707,7656, SNAP,0,0,0,0,0,5,1,0,0
4708,7657,From SNAP,0,0,0,0,0,9,1,1,0
4709,7657, SNAP,0,0,0,0,0,5,1,0,0
4710,7658,From SNAP,0,0,0,0,0,9,1,1,0
4711,7658, SNAP,0,0,0,0,0,5,1,0,0
4712,7659,From SNAP,0,0,0,0,0,9,1,1,0
4713,7659, SNAP,0,0,0,0,0,5,1,0,0
4714,7660,From SNAP,0,0,0,0,0,9,1,1,0
4715,7660, SNAP,0,0,0,0,0,5,1,0,0
4716,7661,From SNAP,0,0,0,0,0,9,1,1,0
4717,7661, SNAP,0,0,0,0,0,5,1,0,0
4718,7662,From SNAP,0,0,0,0,0,9,1,1,0
4719,7662, SNAP,0,0,0,0,0,5,1,0,0
4720,7663,Both Florida,0,0,0,0,0,12,1,1,0
4721,7663, Florida,0,0,0,0,0,8,1,0,0
4722,7664,Both Florida,0,0,0,0,0,12,1,1,0
4723,7664, Florida,0,0,0,0,0,8,1,0,0
4724,7665,Both Florida,0,0,0,0,0,12,1,1,0
4725,7665, Florida,0,0,0,0,0,8,1,0,0
4726,7666,Both Florida,0,0,0,0,0,12,1,1,0
4727,7666, Florida,0,0,0,0,0,8,1,0,0
4728,7667,Both Florida,0,0,0,0,0,12,1,1,0
4729,7667, Florida,0,0,0,0,0,8,1,0,0
4730,7668,Both Florida,0,0,0,0,0,12,1,1,0
4731,7668, Florida,0,0,0,0,0,8,1,0,0
4732,7669,Both Florida,0,0,0,0,0,12,1,1,0
4733,7669, Florida,0,0,0,0,0,8,1,0,0
4734,7670,Both Florida,0,0,0,0,0,12,1,1,0
4735,7670, Florida,0,0,0,0,0,8,1,0,0
4736,7671,Both Florida,0,0,0,0,0,12,1,1,0
4737,7671, Florida,0,0,0,0,0,8,1,0,0
4738,7672,Both Florida,0,0,0,0,0,12,1,1,0
4739,7672, Florida,0,0,0,0,0,8,1,0,0
4740,7673,Both Florida,0,0,0,0,0,12,1,1,0
4741,7673, Florida,0,0,0,0,0,8,1,0,0
4742,7674,Both Florida,0,0,0,0,0,12,1,1,0
4743,7674, Florida,0,0,0,0,0,8,1,0,0
4744,7675,Both Florida,0,0,0,0,0,12,1,1,0
4745,7675, Florida,0,0,0,0,0,8,1,0,0
4746,7676,Both Florida,0,0,0,0,0,12,1,1,0
4747,7676, Florida,0,0,0,0,0,8,1,0,0
4748,7677,Both Florida,0,0,0,0,0,12,1,1,0
4749,7677, Florida,0,0,0,0,0,8,1,0,0
4750,7678,Both Florida,0,0,0,0,0,12,1,1,0
4751,7678, Florida,0,0,0,0,0,8,1,0,0
4752,7679,Both Florida,0,0,0,0,0,12,1,1,0
4753,7679, Florida,0,0,0,0,0,8,1,0,0
4754,7680,Both Florida,0,0,0,0,0,12,1,1,0
4755,7680, Florida,0,0,0,0,0,8,1,0,0
4756,7681,Both Florida,0,0,0,0,0,12,1,1,0
4757,7681, Florida,0,0,0,0,0,8,1,0,0
4758,7682,Both Florida,0,0,0,0,0,12,1,1,0
4759,7682, Florida,0,0,0,0,0,8,1,0,0
4760,7683,Both Florida,0,0,0,0,0,12,1,1,0
4761,7683, Florida,0,0,0,0,0,8,1,0,0
4762,7700,In Europe,0,0,0,0,0,9,1,1,0
4763,7700, Europe,0,0,0,0,0,7,1,0,0
4764,7701,In Europe,0,0,0,0,0,9,1,1,0
4765,7701, Europe,0,0,0,0,0,7,1,0,0
4766,7702,In Europe,0,0,0,0,0,9,1,1,0
4767,7702, Europe,0,0,0,0,0,7,1,0,0
4768,7703,In Europe,0,0,0,0,0,9,1,1,0
4769,7703, Europe,0,0,0,0,0,7,1,0,0
4770,7704,In Europe,0,0,0,0,0,9,1,1,0
4771,7704, Europe,0,0,0,0,0,7,1,0,0
4772,7705,In Europe,0,0,0,0,0,9,1,1,0
4773,7705, Europe,0,0,0,0,0,7,1,0,0
4774,7706,In Europe,0,0,0,0,0,9,1,1,0
4775,7706, Europe,0,0,0,0,0,7,1,0,0
4776,7707,In Europe,0,0,0,0,0,9,1,1,0
4777,7707, Europe,0,0,0,0,0,7,1,0,0
4778,7708,In Europe,0,0,0,0,0,9,1,1,0
4779,7708, Europe,0,0,0,0,0,7,1,0,0
4780,7709,In Europe,0,0,0,0,0,9,1,1,0
4781,7709, Europe,0,0,0,0,0,7,1,0,0
4782,7710,In Europe,0,0,0,0,0,9,1,1,0
4783,7710, Europe,0,0,0,0,0,7,1,0,0
4784,7711,In Europe,0,0,0,0,0,9,1,1,0
4785,7711, Europe,0,0,0,0,0,7,1,0,0
4786,7712,In Europe,0,0,0,0,0,9,1,1,0
4787,7712, Europe,0,0,0,0,0,7,1,0,0
4788,7713,In Europe,0,0,0,0,0,9,1,1,0
4789,7713, Europe,0,0,0,0,0,7,1,0,0
4790,7714,In Europe,0,0,0,0,0,9,1,1,0
4791,7714, Europe,0,0,0,0,0,7,1,0,0
4792,7715,In Europe,0,0,0,0,0,9,1,1,0
4793,7715, Europe,0,0,0,0,0,7,1,0,0
4794,7716,In Europe,0,0,0,0,0,9,1,1,0
4795,7716, Europe,0,0,0,0,0,7,1,0,0
4796,7717,In Europe,0,0,0,0,0,9,1,1,0
4797,7717, Europe,0,0,0,0,0,7,1,0,0
4798,7718,In Europe,0,0,0,0,0,9,1,1,0
4799,7718, Europe,0,0,0,0,0,7,1,0,0
4800,7719,In Europe,0,0,0,0,0,9,1,1,0
4801,7719, Europe,0,0,0,0,0,7,1,0,0
4802,7720,In Europe,0,0,0,0,0,9,1,1,0
4803,7720, Europe,0,0,0,0,0,7,1,0,0
4804,7782,Chris Christie,0,0,0,0,0,14,1,0,0
4805,7782, Christie,0,0,0,0,0,9,1,0,0
4806,7783,Chris Christie,0,0,0,0,0,14,1,0,0
4807,7783, Christie,0,0,0,0,0,9,1,0,0
4808,7784,Chris Christie,0,0,0,0,0,14,1,0,0
4809,7784, Christie,0,0,0,0,0,9,1,0,0
4810,7785,Chris Christie,0,0,0,0,0,14,1,0,0
4811,7785, Christie,0,0,0,0,0,9,1,0,0
4812,7786,Chris Christie,0,0,0,0,0,14,1,0,0
4813,7786, Christie,0,0,0,0,0,9,1,0,0
4814,7787,Chris Christie,0,0,0,0,0,14,1,0,0
4815,7787, Christie,0,0,0,0,0,9,1,0,0
4816,7788,Chris Christie,0,0,0,0,0,14,1,0,0
4817,7788, Christie,0,0,0,0,0,9,1,0,0
4818,7789,Chris Christie,0,0,0,0,0,14,1,0,0
4819,7789, Christie,0,0,0,0,0,9,1,0,0
4820,7790,Chris Christie,0,0,0,0,0,14,1,0,0
4821,7790, Christie,0,0,0,0,0,9,1,0,0
4822,7791,Chris Christie,0,0,0,0,0,14,1,0,0
4823,7791, Christie,0,0,0,0,0,9,1,0,0
4824,7792,Chris Christie,0,0,0,0,0,14,1,0,0
4825,7792, Christie,0,0,0,0,0,9,1,0,0
4826,7793,Chris Christie,0,0,0,0,0,14,1,0,0
4827,7793, Christie,0,0,0,0,0,9,1,0,0
4828,7794,Chris Christie,0,0,0,0,0,14,1,0,0
4829,7794, Christie,0,0,0,0,0,9,1,0,0
4830,7795,Chris Christie,0,0,0,0,0,14,1,0,0
4831,7795, Christie,0,0,0,0,0,9,1,0,0
4832,7796,Chris Christie,0,0,0,0,0,14,1,0,0
4833,7796, Christie,0,0,0,0,0,9,1,0,0
4834,7797,Chris Christie,0,0,0,0,0,14,1,0,0
4835,7797, Christie,0,0,0,0,0,9,1,0,0
4836,7798,Chris Christie,0,0,0,0,0,14,1,0,0
4837,7798, Christie,0,0,0,0,0,9,1,0,0
4838,7799,Chris Christie,0,0,0,0,0,14,1,0,0
4839,7799, Christie,0,0,0,0,0,9,1,0,0
4840,7800,Chris Christie,0,0,0,0,0,14,1,0,0
4841,7800, Christie,0,0,0,0,0,9,1,0,0
4842,7801,Chris Christie,0,0,0,0,0,14,1,0,0
4843,7801, Christie,0,0,0,0,0,9,1,0,0
4844,7802,Chris Christie,0,0,0,0,0,14,1,0,0
4845,7802, Christie,0,0,0,0,0,9,1,0,0
4846,7803,Chris Christie,0,0,0,0,0,14,1,0,0
4847,7803, Christie,0,0,0,0,0,9,1,0,0
4848,7804,Chris Christie,0,0,0,0,0,14,1,0,0
4849,7804, Christie,0,0,0,0,0,9,1,0,0
4850,7805,Eric Cantor,0,0,0,0,0,11,1,0,0
4851,7805, Cantor,0,0,0,0,0,7,1,0,0
4852,7806,Eric Cantor,0,0,0,0,0,11,1,0,0
4853,7806, Cantor,0,0,0,0,0,7,1,0,0
4854,7807,Eric Cantor,0,0,0,0,0,11,1,0,0
4855,7807, Cantor,0,0,0,0,0,7,1,0,0
4856,7808,Eric Cantor,0,0,0,0,0,11,1,0,0
4857,7808, Cantor,0,0,0,0,0,7,1,0,0
4858,7809,Eric Cantor,0,0,0,0,0,11,1,0,0
4859,7809, Cantor,0,0,0,0,0,7,1,0,0
4860,7810,Eric Cantor,0,0,0,0,0,11,1,0,0
4861,7810, Cantor,0,0,0,0,0,7,1,0,0
4862,7811,Eric Cantor,0,0,0,0,0,11,1,0,0
4863,7811, Cantor,0,0,0,0,0,7,1,0,0
4864,7812,Eric Cantor,0,0,0,0,0,11,1,0,0
4865,7812, Cantor,0,0,0,0,0,7,1,0,0
4866,7813,Eric Cantor,0,0,0,0,0,11,1,0,0
4867,7813, Cantor,0,0,0,0,0,7,1,0,0
4868,7814,Eric Cantor,0,0,0,0,0,11,1,0,0
4869,7814, Cantor,0,0,0,0,0,7,1,0,0
4870,7815,Eric Cantor,0,0,0,0,0,11,1,0,0
4871,7815, Cantor,0,0,0,0,0,7,1,0,0
4872,7816,Eric Cantor,0,0,0,0,0,11,1,0,0
4873,7816, Cantor,0,0,0,0,0,7,1,0,0
4874,7817,Eric Cantor,0,0,0,0,0,11,1,0,0
4875,7817, Cantor,0,0,0,0,0,7,1,0,0
4876,7818,Eric Cantor,0,0,0,0,0,11,1,0,0
4877,7818, Cantor,0,0,0,0,0,7,1,0,0
4878,7819,Eric Cantor,0,0,0,0,0,11,1,0,0
4879,7819, Cantor,0,0,0,0,0,7,1,0,0
4880,7820,Eric Cantor,0,0,0,0,0,11,1,0,0
4881,7820, Cantor,0,0,0,0,0,7,1,0,0
4882,7821,Eric Cantor,0,0,0,0,0,11,1,0,0
4883,7821, Cantor,0,0,0,0,0,7,1,0,0
4884,7822,Eric Cantor,0,0,0,0,0,11,1,0,0
4885,7822, Cantor,0,0,0,0,0,7,1,0,0
4886,7843,The US,0,0,0,0,0,6,1,1,0
4887,7843, US,0,0,0,0,0,3,1,0,0
4888,7844,The US,0,0,0,0,0,6,1,1,0
4889,7844, US,0,0,0,0,0,3,1,0,0
4890,7845,The US,0,0,0,0,0,6,1,1,0
4891,7845, US,0,0,0,0,0,3,1,0,0
4892,7846,The US,0,0,0,0,0,6,1,1,0
4893,7846, US,0,0,0,0,0,3,1,0,0
4894,7847,The US,0,0,0,0,0,6,1,1,0
4895,7847, US,0,0,0,0,0,3,1,0,0
4896,7848,The US,0,0,0,0,0,6,1,1,0
4897,7848, US,0,0,0,0,0,3,1,0,0
4898,7849,The US,0,0,0,0,0,6,1,1,0
4899,7849, US,0,0,0,0,0,3,1,0,0
4900,7850,The US,0,0,0,0,0,6,1,1,0
4901,7850, US,0,0,0,0,0,3,1,0,0
4902,7851,The US,0,0,0,0,0,6,1,1,0
4903,7851, US,0,0,0,0,0,3,1,0,0
4904,7852,The US,0,0,0,0,0,6,1,1,0
4905,7852, US,0,0,0,0,0,3,1,0,0
4906,7866,SEE ALSO,0,0,0,1,0,8,1,1,0
4907,7866, ALSO,0,0,0,1,0,5,1,0,0
4908,7867,SEE ALSO,0,0,0,1,0,8,1,1,0
4909,7867, ALSO,0,0,0,1,0,5,1,0,0
4910,7868,SEE ALSO,0,0,0,1,0,8,1,1,0
4911,7868, ALSO,0,0,0,1,0,5,1,0,0
4912,7869,SEE ALSO,0,0,0,1,0,8,1,1,0
4913,7869, ALSO,0,0,0,1,0,5,1,0,0
4914,7870,SEE ALSO,0,0,0,1,0,8,1,1,0
4915,7870, ALSO,0,0,0,1,0,5,1,0,0
4916,7871,SEE ALSO,0,0,0,1,0,8,1,1,0
4917,7871, ALSO,0,0,0,1,0,5,1,0,0
4918,7872,SEE ALSO,0,0,0,1,0,8,1,1,0
4919,7872, ALSO,0,0,0,1,0,5,1,0,0
4920,7873,SEE ALSO,0,0,0,1,0,8,1,1,0
4921,7873, ALSO,0,0,0,1,0,5,1,0,0
4922,7874,SEE ALSO,0,0,0,1,0,8,1,1,0
4923,7874, ALSO,0,0,0,1,0,5,1,0,0
4924,7875,SEE ALSO,0,0,0,1,0,8,1,1,0
4925,7875, ALSO,0,0,0,1,0,5,1,0,0
4926,7876,SEE ALSO,0,0,0,1,0,8,1,1,0
4927,7876, ALSO,0,0,0,1,0,5,1,0,0
4928,7877,SEE ALSO,0,0,0,1,0,8,1,1,0
4929,7877, ALSO,0,0,0,1,0,5,1,0,0
4930,7878,SEE ALSO,0,0,0,1,0,8,1,1,0
4931,7878, ALSO,0,0,0,1,0,5,1,0,0
4932,7879,SEE ALSO,0,0,0,1,0,8,1,1,0
4933,7879, ALSO,0,0,0,1,0,5,1,0,0
4934,7880,SEE ALSO,0,0,0,1,0,8,1,1,0
4935,7880, ALSO,0,0,0,1,0,5,1,0,0
4936,7881,Most Asian,0,0,0,0,0,10,1,0,0
4937,7881, Asian,0,0,0,0,0,6,1,0,0
4938,7882,Most Asian,0,0,0,0,0,10,1,0,0
4939,7882, Asian,0,0,0,0,0,6,1,0,0
4940,7883,Most Asian,0,0,0,0,0,10,1,0,0
4941,7883, Asian,0,0,0,0,0,6,1,0,0
4942,7884,Most Asian,0,0,0,0,0,10,1,0,0
4943,7884, Asian,0,0,0,0,0,6,1,0,0
4944,7885,Most Asian,0,0,0,0,0,10,1,0,0
4945,7885, Asian,0,0,0,0,0,6,1,0,0
4946,7886,Most Asian,0,0,0,0,0,10,1,0,0
4947,7886, Asian,0,0,0,0,0,6,1,0,0
4948,7887,Most Asian,0,0,0,0,0,10,1,0,0
4949,7887, Asian,0,0,0,0,0,6,1,0,0
4950,7888,Most Asian,0,0,0,0,0,10,1,0,0
4951,7888, Asian,0,0,0,0,0,6,1,0,0
4952,7889,Most Asian,0,0,0,0,0,10,1,0,0
4953,7889, Asian,0,0,0,0,0,6,1,0,0
4954,7890,Most Asian,0,0,0,0,0,10,1,0,0
4955,7890, Asian,0,0,0,0,0,6,1,0,0
4956,7891,Most Asian,0,0,0,0,0,10,1,0,0
4957,7891, Asian,0,0,0,0,0,6,1,0,0
4958,7892,Most Asian,0,0,0,0,0,10,1,0,0
4959,7892, Asian,0,0,0,0,0,6,1,0,0
4960,7893,Most Asian,0,0,0,0,0,10,1,0,0
4961,7893, Asian,0,0,0,0,0,6,1,0,0
4962,7894,Most Asian,0,0,0,0,0,10,1,0,0
4963,7894, Asian,0,0,0,0,0,6,1,0,0
4964,7895,Most Asian,0,0,0,0,0,10,1,0,0
4965,7895, Asian,0,0,0,0,0,6,1,0,0
4966,7896,Most Asian,0,0,0,0,0,10,1,0,0
4967,7896, Asian,0,0,0,0,0,6,1,0,0
4968,7897,Most Asian,0,0,0,0,0,10,1,0,0
4969,7897, Asian,0,0,0,0,0,6,1,0,0
4970,7898,Most Asian,0,0,0,0,0,10,1,0,0
4971,7898, Asian,0,0,0,0,0,6,1,0,0
4972,7899,Most Asian,0,0,0,0,0,10,1,0,0
4973,7899, Asian,0,0,0,0,0,6,1,0,0
4974,7915,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4975,7915, Pacific,0,0,0,0,0,8,1,0,0
4976,7916,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4977,7916, Pacific,0,0,0,0,0,8,1,0,0
4978,7917,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4979,7917, Pacific,0,0,0,0,0,8,1,0,0
4980,7918,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4981,7918, Pacific,0,0,0,0,0,8,1,0,0
4982,7919,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4983,7919, Pacific,0,0,0,0,0,8,1,0,0
4984,7920,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4985,7920, Pacific,0,0,0,0,0,8,1,0,0
4986,7921,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4987,7921, Pacific,0,0,0,0,0,8,1,0,0
4988,7922,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4989,7922, Pacific,0,0,0,0,0,8,1,0,0
4990,7923,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4991,7923, Pacific,0,0,0,0,0,8,1,0,0
4992,7924,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4993,7924, Pacific,0,0,0,0,0,8,1,0,0
4994,7925,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4995,7925, Pacific,0,0,0,0,0,8,1,0,0
4996,7926,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4997,7926, Pacific,0,0,0,0,0,8,1,0,0
4998,7927,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
4999,7927, Pacific,0,0,0,0,0,8,1,0,0
5000,7928,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
5001,7928, Pacific,0,0,0,0,0,8,1,0,0
5002,7929,The MSCI Asia Pacific,0,0,0,0,0,21,3,1,0
5003,7929, Pacific,0,0,0,0,0,8,1,0,0
5004,7946,New York,0,0,0,0,0,8,1,0,0
5005,7946, York,0,0,0,0,0,5,1,0,0
5006,7947,New York,0,0,0,0,0,8,1,0,0
5007,7947, York,0,0,0,0,0,5,1,0,0
5008,7948,New York,0,0,0,0,0,8,1,0,0
5009,7948, York,0,0,0,0,0,5,1,0,0
5010,7949,New York,0,0,0,0,0,8,1,0,0
5011,7949, York,0,0,0,0,0,5,1,0,0
5012,7950,New York,0,0,0,0,0,8,1,0,0
5013,7950, York,0,0,0,0,0,5,1,0,0
5014,7951,New York,0,0,0,0,0,8,1,0,0
5015,7951, York,0,0,0,0,0,5,1,0,0
5016,7952,New York,0,0,0,0,0,8,1,0,0
5017,7952, York,0,0,0,0,0,5,1,0,0
5018,7953,New York,0,0,0,0,0,8,1,0,0
5019,7953, York,0,0,0,0,0,5,1,0,0
5020,7954,New York,0,0,0,0,0,8,1,0,0
5021,7954, York,0,0,0,0,0,5,1,0,0
5022,7955,New York,0,0,0,0,0,8,1,0,0
5023,7955, York,0,0,0,0,0,5,1,0,0
5024,7956,New York,0,0,0,0,0,8,1,0,0
5025,7956, York,0,0,0,0,0,5,1,0,0
5026,7957,New York,0,0,0,0,0,8,1,0,0
5027,7957, York,0,0,0,0,0,5,1,0,0
5028,7958,New York,0,0,0,0,0,8,1,0,0
5029,7958, York,0,0,0,0,0,5,1,0,0
5030,7959,New York,0,0,0,0,0,8,1,0,0
5031,7959, York,0,0,0,0,0,5,1,0,0
5032,7960,New Zealand,0,0,0,0,0,11,1,1,0
5033,7960, Zealand,0,0,0,0,0,8,1,0,0
5034,7961,New Zealand,0,0,0,0,0,11,1,1,0
5035,7961, Zealand,0,0,0,0,0,8,1,0,0
5036,7962,New Zealand,0,0,0,0,0,11,1,1,0
5037,7962, Zealand,0,0,0,0,0,8,1,0,0
5038,7963,New Zealand,0,0,0,0,0,11,1,1,0
5039,7963, Zealand,0,0,0,0,0,8,1,0,0
5040,7964,New Zealand,0,0,0,0,0,11,1,1,0
5041,7964, Zealand,0,0,0,0,0,8,1,0,0
5042,7965,New Zealand,0,0,0,0,0,11,1,1,0
5043,7965, Zealand,0,0,0,0,0,8,1,0,0
5044,7966,New Zealand,0,0,0,0,0,11,1,1,0
5045,7966, Zealand,0,0,0,0,0,8,1,0,0
5046,7967,New Zealand,0,0,0,0,0,11,1,1,0
5047,7967, Zealand,0,0,0,0,0,8,1,0,0
5048,7968,New Zealand,0,0,0,0,0,11,1,1,0
5049,7968, Zealand,0,0,0,0,0,8,1,0,0
5050,8002,Gerard Minack,0,0,0,0,0,13,1,0,0
5051,8002, Minack,0,0,0,0,0,7,1,0,0
5052,8003,Gerard Minack,0,0,0,0,0,13,1,0,0
5053,8003, Minack,0,0,0,0,0,7,1,0,0
5054,8004,Gerard Minack,0,0,0,0,0,13,1,0,0
5055,8004, Minack,0,0,0,0,0,7,1,0,0
5056,8005,Gerard Minack,0,0,0,0,0,13,1,0,0
5057,8005, Minack,0,0,0,0,0,7,1,0,0
5058,8006,Gerard Minack,0,0,0,0,0,13,1,0,0
5059,8006, Minack,0,0,0,0,0,7,1,0,0
5060,8007,Gerard Minack,0,0,0,0,0,13,1,0,0
5061,8007, Minack,0,0,0,0,0,7,1,0,0
5062,8008,Gerard Minack,0,0,0,0,0,13,1,0,0
5063,8008, Minack,0,0,0,0,0,7,1,0,0
5064,8009,Gerard Minack,0,0,0,0,0,13,1,0,0
5065,8009, Minack,0,0,0,0,0,7,1,0,0
5066,8010,Gerard Minack,0,0,0,0,0,13,1,0,0
5067,8010, Minack,0,0,0,0,0,7,1,0,0
5068,8011,Gerard Minack,0,0,0,0,0,13,1,0,0
5069,8011, Minack,0,0,0,0,0,7,1,0,0
5070,8012,Gerard Minack,0,0,0,0,0,13,1,0,0
5071,8012, Minack,0,0,0,0,0,7,1,0,0
5072,8013,Gerard Minack,0,0,0,0,0,13,1,0,0
5073,8013, Minack,0,0,0,0,0,7,1,0,0
5074,8014,Gerard Minack,0,0,0,0,0,13,1,0,0
5075,8014, Minack,0,0,0,0,0,7,1,0,0
5076,8015,Gerard Minack,0,0,0,0,0,13,1,0,0
5077,8015, Minack,0,0,0,0,0,7,1,0,0
5078,8016,Gerard Minack,0,0,0,0,0,13,1,0,0
5079,8016, Minack,0,0,0,0,0,7,1,0,0
5080,8017,Gerard Minack,0,0,0,0,0,13,1,0,0
5081,8017, Minack,0,0,0,0,0,7,1,0,0
5082,8018,Gerard Minack,0,0,0,0,0,13,1,0,0
5083,8018, Minack,0,0,0,0,0,7,1,0,0
5084,8019,Gerard Minack,0,0,0,0,0,13,1,0,0
5085,8019, Minack,0,0,0,0,0,7,1,0,0
5086,8034,MSCI Asia Pacific,0,0,0,0,0,17,2,0,0
5087,8034, Pacific,0,0,0,0,0,8,1,0,0
5088,8035,MSCI Asia Pacific,0,0,0,0,0,17,2,0,0
5089,8035, Pacific,0,0,0,0,0,8,1,0,0
5090,8036,MSCI Asia Pacific,0,0,0,0,0,17,2,0,0
5091,8036, Pacific,0,0,0,0,0,8,1,0,0
5092,8037,MSCI Asia Pacific,0,0,0,0,0,17,2,0,0
5093,8037, Pacific,0,0,0,0,0,8,1,0,0
5094,8038,MSCI Asia Pacific,0,0,0,0,0,17,2,0,0
